分佈,site_id,區/鄉,大學畢業比例(%),曾經結婚比例(%),年齡中位數,所得中位數(萬元),vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote7,vote8,vote9,投票權人數
南,高雄市阿蓮區,阿蓮區,0.1892,0.653,41,53.7,0.752669176,0.694212945,0.609220466,0.508273326,0.314372212,0.348463016,0.573449854,0.782890365,0.743999331,0.759786328,12040
南,高雄市大寮區,大寮區,0.1899,0.6452,41,55.5,0.756274237,0.707202283,0.644352006,0.502298424,0.317246775,0.318149562,0.58652001,0.794110105,0.75806708,0.773011618,50697
南,高雄市大社區,大社區,0.2114,0.6505,41.6988,57.6,0.735047847,0.661641541,0.605520448,0.523792444,0.340100266,0.357196076,0.575827265,0.750693057,0.733239056,0.750319448,15511
南,高雄市大樹區,大樹區,0.1836,0.6456,43,55,0.769303671,0.70878644,0.625,0.533228702,0.304541915,0.321665189,0.599169036,0.792397661,0.753968254,0.763664189,18468
南,高雄市鳳山二,鳳山二,0.2457,0.6427,39.8213,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
南,高雄市鳳山一,鳳山一,0.287,0.6438,40.8703,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
南,高雄市岡山區,岡山區,0.2472,0.6517,40.063,59.9,0.757416709,0.709036045,0.647553832,0.460962808,0.306327517,0.310707558,0.618442873,0.802480647,0.770861306,0.786009581,46117
南,高雄市鼓山區,鼓山區,0.3296,0.6528,41,68,0.716483484,0.691064299,0.63712031,0.465294831,0.337952342,0.341717697,0.60403909,0.785365312,0.762558826,0.77535459,63042
南,高雄市湖內區,湖內區,0.2056,0.6608,41.7973,55.5,0.758276967,0.694937257,0.624990997,0.52103169,0.315325248,0.319193272,0.585070249,0.783660181,0.742814976,0.738893644,12901
南,高雄市茄萣區,茄萣區,0.17,0.6351,42.9426,49.9,0.758891556,0.707918235,0.632291284,0.529437482,0.310635391,0.345435049,0.559460333,0.756138934,0.726201122,0.743803681,12380
南,高雄市甲仙區,甲仙區,0.0966,0.6867,47,49.4,0.791633466,0.702746365,0.620238095,0.449068569,0.279098361,0.293189369,0.587273531,0.810012837,0.776184268,0.773304158,2337
南,高雄市林園區,林園區,0.1722,0.6426,40,58.7,0.752715536,0.689227047,0.617717153,0.52510747,0.315122519,0.331034034,0.606670734,0.789191377,0.746839389,0.766189248,29643
南,高雄市苓雅區,苓雅區,0.3271,0.6432,44,62.5,0.723890201,0.685654984,0.639485027,0.487590387,0.332695672,0.347270941,0.584508997,0.768969602,0.737720745,0.76106357,81881
南,高雄市六龜區,六龜區,0.0927,0.6791,48,51.1,0.793896155,0.707141428,0.608617234,0.456770628,0.289161554,0.299979326,0.597444089,0.774491294,0.76888412,0.740364252,4767
南,高雄市路竹區,路竹區,0.2323,0.667,40.55,57.6,0.7546672,0.689664929,0.616819782,0.49659727,0.317853755,0.329774812,0.584222937,0.780455666,0.75468374,0.763033379,23526
南,高雄市茂林區,茂林區,0.1057,0.5882,36,60,0.819905213,0.755348837,0.65088208,0.313488372,0.217757009,0.232514178,0.644084934,0.82974359,0.810754912,0.780638517,975
南,高雄市美濃區,美濃區,0.1569,0.7179,50,58.3,0.800371301,0.737917178,0.637539919,0.429678669,0.265836915,0.276827897,0.59674712,0.794548786,0.777719543,0.777375671,17464
南,高雄市彌陀區,彌陀區,0.157,0.6681,42,51.5,0.778924992,0.713824693,0.648032703,0.493734593,0.34452975,0.310041796,0.588307214,0.78147242,0.745308311,0.712171785,8992
南,高雄市那瑪夏區,那瑪夏區,0.1287,0.6455,33.6346,60.5,0.847619048,0.7855003,0.683155917,0.34688157,0.19179004,0.192910702,0.625,0.793998378,0.77310231,0.751639344,1233
南,高雄市楠梓區,楠梓區,0.2878,0.6492,38.9678,65.1,0.733080805,0.693721495,0.637003009,0.464431216,0.326197085,0.331739529,0.603354753,0.791334828,0.763821928,0.778238787,83876
南,高雄市內門區,內門區,0.0943,0.707,48,50.1,0.804517387,0.718386092,0.637452815,0.512211221,0.27860075,0.299469965,0.591494124,0.772257111,0.755792227,0.746313235,5414
南,高雄市鳥松區,鳥松區,0.3158,0.6603,43.6907,68.8,0.728849208,0.683791042,0.626551515,0.512198276,0.346982854,0.349498625,0.575669144,0.772661085,0.740224102,0.75883481,21976
南,高雄市旗津區,旗津區,0.1516,0.6362,42,52.5,0.729109275,0.700474081,0.643409641,0.577163875,0.327505828,0.352680808,0.571029133,0.754846893,0.731439047,0.736460786,11038
南,高雄市旗山區,旗山區,0.1643,0.667,46.5377,54.1,0.773378604,0.697118189,0.613969515,0.515472127,0.311635771,0.343228313,0.601245718,0.79062694,0.754087022,0.759979977,16110
南,高雄市前金區,前金區,0.3525,0.6464,48,63.8,0.722172009,0.681091317,0.631238447,0.506342275,0.335304724,0.346815772,0.578231293,0.759069908,0.737137654,0.741449758,13203
南,高雄市前鎮區,前鎮區,0.2602,0.641,42.3948,61.4,0.735746733,0.690653101,0.638843396,0.49539317,0.325431515,0.340015723,0.593389754,0.778379577,0.74851173,0.763823443,85669
南,高雄市橋頭區,橋頭區,0.2513,0.6595,42,61.2,0.751295597,0.698526037,0.645781034,0.550674316,0.321943973,0.338637094,0.575159059,0.773896353,0.744383897,0.759472542,18235
南,高雄市仁武區,仁武區,0.243,0.6553,39.2143,61.4,0.750388583,0.698087335,0.635516009,0.500639235,0.31855083,0.317477285,0.605658286,0.795762967,0.762859457,0.778181268,39792
南,高雄市三民二,三民二,0.3097,0.6355,40.782,63.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
南,高雄市三民一,三民一,0.2946,0.6424,45.8396,63.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
南,高雄市杉林區,杉林區,0.0889,0.6998,49,50.6,0.804296958,0.716033484,0.618387372,0.4797156,0.258431888,0.331487889,0.591144607,0.770901448,0.753616315,0.730887574,4282
南,高雄市桃源區,桃源區,0.1254,0.6319,36,58.4,0.833890215,0.746993525,0.669440592,0.298312466,0.223037832,0.209809264,0.618357488,0.814476886,0.786764706,0.758261934,1644
南,高雄市田寮區,田寮區,0.0973,0.7386,52.6228,49.9,0.806241873,0.703150912,0.617936925,0.577624136,0.310309278,0.311566516,0.605517736,0.773357664,0.725497421,0.741107444,2740
南,高雄市小港區,小港區,0.2329,0.6499,39.3147,61.9,0.739852326,0.69214737,0.62399179,0.495834372,0.328928364,0.341738481,0.593776803,0.785038078,0.753049986,0.777928061,71301
南,高雄市新興區,新興區,0.3596,0.6459,46,63.7,0.714539335,0.668797954,0.629709928,0.513907482,0.348235657,0.365052371,0.568065548,0.764601484,0.725846441,0.739354009,24792
南,高雄市鹽埕區,鹽埕區,0.2732,0.636,48,56.6,0.712107979,0.667337411,0.641175529,0.551431934,0.381667358,0.387973087,0.567149843,0.751023678,0.717566119,0.738446498,11234
南,高雄市燕巢區,燕巢區,0.1789,0.6613,43,54.6,0.756167447,0.699929428,0.628044906,0.501704111,0.305507497,0.319784774,0.606328349,0.793209414,0.752688987,0.761796389,13342
南,高雄市永安區,永安區,0.1972,0.6811,41.0721,54.9,0.764318088,0.69700333,0.60619469,0.488384805,0.298939929,0.329690605,0.602496329,0.77252907,0.730678466,0.756764706,6880
南,高雄市梓官區,梓官區,0.1905,0.6468,42,53.6,0.771727749,0.724354658,0.654716033,0.520527116,0.312547618,0.310639307,0.589507508,0.786683107,0.74300808,0.756788666,16220
南,高雄市左營區,左營區,0.3086,0.6476,41,70.9,0.726035773,0.696728734,0.655407093,0.427370174,0.317431641,0.32464915,0.618558174,0.802670086,0.774121522,0.784336194,91233
東,花蓮縣豐濱鄉,豐濱鄉,0.0638,0.6721,48.1364,48.7,0.773464373,0.709661599,0.621515892,0.393271462,0.279861512,0.301100174,0.588603632,0.762022195,0.744126984,0.712302839,1622
東,花蓮縣鳳林鎮,鳳林鎮,0.1439,0.6874,49,53.9,0.8,0.722467846,0.620821587,0.361344538,0.254508197,0.272260977,0.613724644,0.813358302,0.801992792,0.798860279,4806
東,花蓮縣富里鄉,富里鄉,0.0906,0.6793,48,49.5,0.796488428,0.694444444,0.562136436,0.390269422,0.24523234,0.277434934,0.603394625,0.798079561,0.771920089,0.750770092,3645
東,花蓮縣光復鄉,光復鄉,0.119,0.6645,48.2247,51.6,0.808928571,0.735105244,0.629129663,0.359132548,0.239063699,0.257860429,0.612687475,0.791117145,0.772637795,0.762364532,5156
東,花蓮縣花蓮市,花蓮市,0.262,0.6446,40.4204,60.3,0.76280591,0.70353548,0.628823449,0.352101471,0.280717097,0.299349638,0.621289832,0.818019024,0.797491631,0.80566166,42999
東,花蓮縣吉安鄉,吉安鄉,0.2252,0.644,42,58.7,0.78076965,0.711593564,0.616670308,0.343931671,0.260518652,0.282285431,0.618816293,0.815507125,0.798375456,0.804562565,35790
東,花蓮縣瑞穗鄉,瑞穗鄉,0.1231,0.6604,47,52,0.815504193,0.731833196,0.619741774,0.362131182,0.225608419,0.247492368,0.613678373,0.798939461,0.773167982,0.773128252,4526
東,花蓮縣壽豐鄉,壽豐鄉,0.1497,0.6749,46,52.4,0.783199135,0.707084302,0.60601285,0.395354584,0.268580661,0.292958096,0.578667703,0.784122214,0.760392757,0.756472081,7986
東,花蓮縣萬榮鄉,萬榮鄉,0.0957,0.6057,36,51.9,0.808988764,0.719727891,0.628852015,0.372578241,0.248787766,0.251695554,0.586699306,0.74969964,0.729850142,0.704270749,2497
東,花蓮縣新城鄉,新城鄉,0.1692,0.6457,40.0094,60.9,0.776735248,0.715225777,0.601140251,0.364432814,0.270715031,0.285368105,0.616926771,0.815530569,0.787621073,0.776138777,8538
東,花蓮縣秀林鄉,秀林鄉,0.0995,0.6103,34.86,52.7,0.785251216,0.699565986,0.599485282,0.395059654,0.266822119,0.281395349,0.627037919,0.799239681,0.773454545,0.744797371,5524
東,花蓮縣玉里鎮,玉里鎮,0.1418,0.6319,46,55.7,0.810001066,0.733746792,0.63649055,0.363933687,0.261623235,0.27345173,0.608501927,0.796610169,0.772851215,0.7657082,8614
東,花蓮縣卓溪鄉,卓溪鄉,0.102,0.6199,36.6351,53.8,0.821196828,0.752543605,0.618656183,0.31217974,0.215402658,0.226130653,0.598179454,0.78577371,0.766217355,0.769329346,2404
北,基隆市安樂區,安樂區,0.2366,0.6408,42,61.9,0.71114106,0.66407734,0.597411832,0.418811153,0.353165783,0.352395672,0.603821619,0.798121929,0.784682713,0.790145401,34397
北,基隆市暖暖區,暖暖區,0.2188,0.638,42,59.8,0.716753927,0.662788668,0.606674893,0.424888156,0.348542832,0.348992091,0.599913522,0.803067485,0.782686383,0.78327509,16300
北,基隆市七堵區,七堵區,0.2115,0.6426,42,57.1,0.725943714,0.671533773,0.613967637,0.450730083,0.337764924,0.346696073,0.589761915,0.785254432,0.765256757,0.763949636,22678
北,基隆市仁愛區,仁愛區,0.2175,0.6586,44,57.4,0.725525494,0.674272859,0.606888108,0.466387223,0.337022629,0.351427157,0.57963903,0.781439289,0.762613777,0.768279779,17995
北,基隆市信義區,信義區,0.2502,0.6346,43.5365,60.1,0.715477451,0.668234596,0.609579409,0.399452804,0.331479326,0.340354671,0.608243728,0.812444837,0.805652759,0.798270126,22660
北,基隆市中山區,中山區,0.1911,0.6335,44.0334,57.5,0.724762357,0.669043116,0.603121516,0.445715962,0.335021097,0.341481445,0.589185033,0.780774691,0.76635514,0.772198812,19724
北,基隆市中正區,中正區,0.2026,0.6409,44.3246,56.9,0.743262753,0.676747116,0.59882393,0.430971052,0.322752111,0.346310256,0.586846977,0.788982495,0.78164978,0.774434562,19823
南,嘉義市東區,東區,0.2997,0.6366,41,64,0.7165728,0.67214303,0.622851176,0.479990312,0.338067587,0.35463498,0.582243251,0.778665926,0.743329936,0.754077916,50417
南,嘉義市西區,西區,0.2482,0.6392,39.8896,60.2,0.73229312,0.679249356,0.624169884,0.502835655,0.317298548,0.332398339,0.58531034,0.782798348,0.746974141,0.778218152,60064
南,嘉義縣阿里山鄉,阿里山鄉,0.1094,0.6877,41.2561,56.7,0.82647334,0.717473884,0.604640152,0.320691311,0.210500963,0.210784314,0.584275437,0.813442211,0.806603774,0.793814433,1592
南,嘉義縣布袋鎮,布袋鎮,0.1424,0.7004,46.3266,55.7,0.785264886,0.714207551,0.632279231,0.503573343,0.272615326,0.291870152,0.616439718,0.792935807,0.747848101,0.763861386,10079
南,嘉義縣大埔鄉,大埔鄉,0.1327,0.7063,43,53.3,0.759827421,0.703864734,0.608943863,0.464030491,0.296224589,0.312161497,0.596212897,0.798664612,0.768595041,0.771399282,1947
南,嘉義縣大林鎮,大林鎮,0.1899,0.6781,45.7189,58,0.772319426,0.691373026,0.604054458,0.503274297,0.302632595,0.327806023,0.574806327,0.790628516,0.75030882,0.765656403,12442
南,嘉義縣東石鄉,東石鄉,0.1056,0.7195,46.1766,51.5,0.808857809,0.72471778,0.646319782,0.531914894,0.256533266,0.276312452,0.601694915,0.784434414,0.742719117,0.744195804,7311
南,嘉義縣番路鄉,番路鄉,0.145,0.7034,46.6806,53.9,0.79483847,0.72058544,0.616281256,0.456468826,0.257991299,0.275412351,0.569458325,0.808582163,0.779158317,0.778371955,5057
南,嘉義縣六腳鄉,六腳鄉,0.1309,0.7085,50,54.8,0.795641932,0.709821429,0.621515368,0.559772969,0.297085909,0.327133758,0.588853982,0.794611897,0.746453901,0.758458013,7498
南,嘉義縣鹿草鄉,鹿草鄉,0.1383,0.7153,50,54.2,0.760791367,0.68714044,0.611394698,0.558024297,0.316414315,0.348829081,0.590075512,0.782802208,0.752340738,0.752928456,5617
南,嘉義縣梅山鄉,梅山鄉,0.1533,0.7027,47,56.1,0.776126126,0.696767631,0.628059096,0.497821601,0.289782048,0.307294118,0.582252142,0.786814762,0.753419638,0.767168163,8373
南,嘉義縣民雄鄉,民雄鄉,0.2044,0.6513,41.5077,57.7,0.758492248,0.689161752,0.616626183,0.515431107,0.316416927,0.335262615,0.576461224,0.773610407,0.738513235,0.755651347,29595
南,嘉義縣朴子市,朴子市,0.2045,0.6636,42,61.3,0.765413791,0.693770415,0.619195046,0.514450867,0.298170332,0.323843629,0.583416026,0.786833662,0.757952537,0.76930181,16208
南,嘉義縣水上鄉,水上鄉,0.1706,0.6579,44,55,0.776855076,0.688681794,0.617347168,0.507803013,0.303577259,0.314806998,0.591829779,0.774506043,0.738235864,0.750157454,20852
南,嘉義縣太保市,太保市,0.1898,0.6622,39.7135,62.9,0.756040434,0.6871671,0.608993996,0.497443164,0.310506086,0.334380208,0.589760817,0.78539026,0.740775781,0.760537038,14990
南,嘉義縣溪口鄉,溪口鄉,0.1366,0.6932,47.9677,53.4,0.773602484,0.725344309,0.633586603,0.574343122,0.326451829,0.343400068,0.569531796,0.773217391,0.739247312,0.743375174,5750
南,嘉義縣新港鄉,新港鄉,0.1594,0.6817,44.6019,58.5,0.771955982,0.690770695,0.617242125,0.57562522,0.315309201,0.33495784,0.581902404,0.772076652,0.736121125,0.75479077,12785
南,嘉義縣義竹鄉,義竹鄉,0.1415,0.7216,50,54.7,0.769626285,0.702007205,0.629502355,0.541549036,0.297225541,0.328653563,0.606826976,0.792211329,0.751487478,0.761755486,7344
南,嘉義縣中埔鄉,中埔鄉,0.1639,0.6687,43,54.2,0.769740909,0.69358589,0.608074674,0.507346635,0.295560403,0.315920546,0.579731652,0.780572685,0.747250031,0.762536058,16379
南,嘉義縣竹崎鄉,竹崎鄉,0.1454,0.6882,45.2546,53.9,0.785297325,0.711537232,0.621058051,0.500775595,0.279757947,0.297349883,0.569577465,0.785774707,0.754903344,0.763275434,14186
福建金馬,金門縣金城鎮,金城鎮,0.3139,0.6829,42.848,71.8,0.79408284,0.742709984,0.647324256,0.228589571,0.255522009,0.257467429,0.669686643,0.854649773,0.835702746,0.841280156,12549
福建金馬,金門縣金湖鎮,金湖鎮,0.2877,0.6851,41.1175,72,0.796686913,0.741036741,0.652822626,0.233668904,0.23439054,0.249833444,0.67148351,0.851884998,0.83713868,0.826740689,8939
福建金馬,金門縣金寧鄉,金寧鄉,0.271,0.6197,39,71,0.722489508,0.665983607,0.59832938,0.258590445,0.310327146,0.325361798,0.651785714,0.843963554,0.810856301,0.821155257,9658
福建金馬,金門縣金沙鎮,金沙鎮,0.2582,0.6966,45,68.6,0.833386581,0.78033103,0.684531451,0.214618474,0.190865385,0.202088353,0.669737062,0.858378202,0.841453344,0.849260429,6129
福建金馬,金門縣烈嶼鄉,烈嶼鄉,0.2467,0.7054,45,67.9,0.815399803,0.760427011,0.677072927,0.195302843,0.202410231,0.213461066,0.705556952,0.875123396,0.859879032,0.855955679,4052
福建金馬,金門縣烏坵鄉,烏坵鄉,0.2369,0.6802,41,75.4,0.847133758,0.786163522,0.710691824,0.272151899,0.229813665,0.233128834,0.605095541,0.896103896,0.870967742,0.876623377,154
福建金馬,連江縣北竿鄉,北竿鄉,0.277,0.6811,42.7333,70.3,0.780487805,0.748134328,0.672641509,0.201310861,0.229553903,0.246982358,0.677852349,0.866350711,0.864114833,0.845714286,1055
福建金馬,連江縣東引鄉,東引鄉,0.234,0.6456,37.3333,86.4,0.75261324,0.701754386,0.590909091,0.220614828,0.487410072,0.293594306,0.63898917,0.907801418,0.861209964,0.88277087,564
福建金馬,連江縣莒光鄉,莒光鄉,0.2587,0.692,45.2857,75.2,0.764857881,0.707412224,0.617724868,0.237221494,0.244385733,0.263157895,0.691460055,0.871447903,0.83106267,0.846994536,739
福建金馬,連江縣南竿鄉,南竿鄉,0.2932,0.6589,39.9167,79.5,0.78243073,0.749764225,0.663077897,0.206788184,0.247882021,0.266060796,0.709085052,0.883121019,0.864347271,0.873965627,3140
中,苗栗縣大湖鄉,大湖鄉,0.1546,0.6946,46,55.2,0.781605612,0.704078407,0.60825235,0.357769424,0.268554063,0.30480167,0.601383627,0.818515563,0.781897668,0.782679209,6265
中,苗栗縣公館鄉,公館鄉,0.2101,0.6679,41.9947,59.6,0.767978804,0.692956666,0.588886047,0.373835948,0.27239982,0.295346446,0.609640957,0.806717323,0.78074692,0.784093126,15661
中,苗栗縣後龍鎮,後龍鎮,0.1713,0.6723,42.2734,55.4,0.768791863,0.679945141,0.587531328,0.454946832,0.292713806,0.316963437,0.577587907,0.789818743,0.748088635,0.761889208,15558
中,苗栗縣苗栗市,苗栗市,0.267,0.6595,41,63.6,0.76370201,0.713232431,0.629613389,0.331748381,0.280819576,0.31449403,0.62904556,0.827096175,0.801399955,0.816448506,40884
中,苗栗縣南庄鄉,南庄鄉,0.1196,0.692,46,51.8,0.788152121,0.690846287,0.583497537,0.372466634,0.269040554,0.292209388,0.586259933,0.776582437,0.774119449,0.759155646,3997
中,苗栗縣三灣鄉,三灣鄉,0.1648,0.7085,47,53.9,0.790006325,0.70496499,0.60131951,0.361487551,0.254372019,0.275096525,0.590909091,0.791011236,0.765322845,0.757119476,3115
中,苗栗縣三義鄉,三義鄉,0.1958,0.6713,42.1593,56.9,0.784650924,0.717849296,0.617547952,0.339214934,0.253765933,0.279519938,0.580943571,0.827246827,0.799242919,0.808928804,7722
中,苗栗縣獅潭鄉,獅潭鄉,0.1064,0.7297,52,54.1,0.820230608,0.742584746,0.624866024,0.352480418,0.234787291,0.264643237,0.627247956,0.827292111,0.796030871,0.79495614,1876
中,苗栗縣泰安鄉,泰安鄉,0.0838,0.7135,42,57.9,0.814504046,0.721804511,0.619323377,0.333127318,0.222392169,0.237832874,0.569797782,0.803446075,0.778991327,0.776768332,3134
中,苗栗縣通霄鎮,通霄鎮,0.1675,0.6754,44,53.4,0.775698522,0.698559604,0.615479917,0.455242629,0.29279707,0.309216778,0.583745583,0.775143875,0.727399359,0.750575113,14596
中,苗栗縣銅鑼鄉,銅鑼鄉,0.1883,0.6789,44,57.5,0.771771037,0.708703156,0.591617211,0.356062454,0.268005879,0.287994108,0.611285266,0.820444011,0.800298063,0.792508992,8198
中,苗栗縣頭份市,頭份市,0.2543,0.671,38,62.2,0.76052465,0.705349704,0.630749217,0.360385387,0.284244829,0.296836283,0.598171319,0.809673156,0.79087289,0.797620394,44639
中,苗栗縣頭屋鄉,頭屋鄉,0.1828,0.6907,44.86,58.3,0.780358668,0.737132988,0.618635262,0.391028933,0.274727178,0.292661821,0.613595707,0.82485289,0.796101159,0.749036102,5778
中,苗栗縣西湖鄉,西湖鄉,0.1519,0.7132,49,58.3,0.787259259,0.704271961,0.596316425,0.363827235,0.280569007,0.301374046,0.591421415,0.815324753,0.796427472,0.785343511,3341
中,苗栗縣苑裡鎮,苑裡鎮,0.1747,0.6652,41,52.5,0.778211031,0.696584628,0.607718264,0.476109537,0.276960077,0.300341461,0.580426939,0.782336545,0.741594239,0.769370877,20449
中,苗栗縣造橋鄉,造橋鄉,0.1914,0.6824,43,55.9,0.780713342,0.702293883,0.605188285,0.382718121,0.272650439,0.286486486,0.589382071,0.804067797,0.780127213,0.783407764,5900
中,苗栗縣竹南鎮,竹南鎮,0.2757,0.6678,37.7051,63.5,0.747873829,0.694032677,0.618712656,0.4116881,0.3074367,0.320079904,0.593644354,0.806831046,0.78218983,0.789657854,36217
中,苗栗縣卓蘭鎮,卓蘭鎮,0.1695,0.6887,44.9157,54,0.769676485,0.691571586,0.614291012,0.434287071,0.276724138,0.289620191,0.613881748,0.80994627,0.772364925,0.772698332,8003
中,南投縣埔里鎮,埔里鎮,0.1802,0.6484,42.9468,51.4,0.780999921,0.702815461,0.609898301,0.383301409,0.263821507,0.29187858,0.616468946,0.834447343,0.806207294,0.802767594,36804
中,南投縣草屯鎮,草屯鎮,0.2276,0.653,41,56.6,0.757246688,0.690995611,0.602102297,0.421657449,0.285850985,0.313624679,0.616568207,0.819903009,0.793707936,0.797101773,45159
中,南投縣國姓鄉,國姓鄉,0.1183,0.6911,47.4924,47.8,0.801651023,0.718735737,0.603986634,0.397435897,0.259128654,0.258373206,0.61315602,0.827845176,0.780594199,0.785437007,8655
中,南投縣集集鎮,集集鎮,0.1605,0.6932,46.3654,57.6,0.766482994,0.685135652,0.574668461,0.416666667,0.282633808,0.300153728,0.622432541,0.79561901,0.796741506,0.783503096,5113
中,南投縣鹿谷鄉,鹿谷鄉,0.161,0.715,48,54.7,0.798027127,0.709460302,0.581761399,0.416524909,0.318740592,0.282592501,0.62530985,0.825510977,0.797295557,0.791720237,7926
中,南投縣名間鄉,名間鄉,0.1629,0.6763,44,52.3,0.770082662,0.703082575,0.613475366,0.463282148,0.269683885,0.291139241,0.617248277,0.815251186,0.788295278,0.782632743,18333
中,南投縣南投市,南投市,0.2528,0.649,41,58,0.763864589,0.703806738,0.627297071,0.412777563,0.279475534,0.297428214,0.624630646,0.822345421,0.798161648,0.802117315,48341
中,南投縣仁愛鄉,仁愛鄉,0.0946,0.69,37,56,0.826616411,0.750215085,0.636086072,0.353478774,0.269400353,0.250554324,0.633147724,0.823538935,0.810505646,0.770874103,6177
中,南投縣水里鄉,水里鄉,0.1431,0.6778,47,51.4,0.780749969,0.708158738,0.601577909,0.411507647,0.272850791,0.286806412,0.619090558,0.820748771,0.779676144,0.783945891,7933
中,南投縣信義鄉,信義鄉,0.1121,0.6519,37,55.4,0.850006168,0.782036828,0.707582583,0.402509516,0.229439497,0.192388728,0.635224068,0.806456572,0.789612813,0.747392996,6505
中,南投縣魚池鄉,魚池鄉,0.1343,0.6876,46.463,49.9,0.785063752,0.701278629,0.570070922,0.424678379,0.311139205,0.3004954,0.613942589,0.818168874,0.784535187,0.784291077,7023
中,南投縣中寮鄉,中寮鄉,0.1197,0.7091,48.5848,49.3,0.80167364,0.713437058,0.59121003,0.447634901,0.264222503,0.274667798,0.604105139,0.817582102,0.77380257,0.785870039,6973
中,南投縣竹山鎮,竹山鎮,0.17,0.6801,43.0767,53.1,0.78131721,0.712650234,0.589471536,0.436906812,0.268415659,0.310667216,0.620807228,0.781987343,0.775433084,0.79108021,23861
南,澎湖縣白沙鄉,白沙鄉,0.1569,0.6915,43.8274,63.7,0.797953964,0.722815114,0.661070912,0.433153562,0.262986049,0.283363256,0.629280553,0.786534285,0.763676149,0.770446097,3223
南,澎湖縣湖西鄉,湖西鄉,0.1718,0.6621,43,64.4,0.78524865,0.725852005,0.63108261,0.447638228,0.280800622,0.288089184,0.640582726,0.809660254,0.787037037,0.79766537,4886
南,澎湖縣馬公市,馬公市,0.246,0.6237,39,70.1,0.75672043,0.702835072,0.634081004,0.393385553,0.292273964,0.307930053,0.633062284,0.808127915,0.783314266,0.800918197,24016
